,model,year,target,category,values
1902,lgbmr,2010,wdi2-NY.GNP.MKTP.CN.AD,Economic Policy & Debt,5.302439764446053e+28
1903,lgbmr,2010,wdi2-NY.GNP.MKTP.CN.AD,Environment,6.39966097397106e+29
1904,lgbmr,2010,wdi2-NY.GNP.MKTP.CN.AD,Financial Sector,5.60822719468911e+29
1905,lgbmr,2010,wdi2-NY.GNP.MKTP.CN.AD,Public Sector,4.5023553367321655e+28
1906,lgbmr,2010,wdi2-PA.NUS.PPP,Economic Policy & Debt,862640.8423836231
1907,lgbmr,2010,wdi2-PA.NUS.PPP,Environment,305771.6205495
1908,lgbmr,2010,wdi2-PA.NUS.PPP,Financial Sector,511709.73355460167
1909,lgbmr,2010,wdi2-PA.NUS.PPP,Public Sector,65227.6785697937
1910,lgbmr,2010,wdi2-SE.SEC.ENRL,Economic Policy & Debt,4634370862330352.0
1911,lgbmr,2010,wdi2-SE.SEC.ENRL,Environment,1.2791315489501144e+16
1912,lgbmr,2010,wdi2-SE.SEC.ENRL,Infrastructure,2.411718368757312e+16
1913,lgbmr,2010,wdi2-SE.SEC.ENRL.FE.ZS,Economic Policy & Debt,11.425192770548165
1914,lgbmr,2010,wdi2-SE.SEC.ENRL.FE.ZS,Environment,51.61879180767573
1915,lgbmr,2010,wdi2-SE.SEC.ENRL.FE.ZS,Infrastructure,22.977539294341117
1916,lgbmr,2010,wdi-EN.ATM.PM25.MC.T1.ZS,Economic Policy & Debt,106.70179403357906
1917,lgbmr,2010,wdi-EN.ATM.PM25.MC.T1.ZS,Environment,11359.403519454789
1918,lgbmr,2010,wdi-EN.ATM.PM25.MC.T1.ZS,Public Sector,2.1258180383592844
1919,lgbmr,2010,wdi-EN.ATM.PM25.MC.T1.ZS,Social Protection & Labor,14.792559145251287
1920,lgbmr,2010,wdi-EN.ATM.PM25.MC.T2.ZS,Economic Policy & Debt,289.22597265072545
1921,lgbmr,2010,wdi-EN.ATM.PM25.MC.T2.ZS,Environment,21352.89419379097
1922,lgbmr,2010,wdi-EN.ATM.PM25.MC.T2.ZS,Public Sector,7.102967788057867
1923,lgbmr,2010,wdi-EN.ATM.PM25.MC.T2.ZS,Social Protection & Labor,39.25651053580805
1924,lgbmr,2010,wdi-EN.ATM.PM25.MC.T3.ZS,Economic Policy & Debt,58.80151990783139
1925,lgbmr,2010,wdi-EN.ATM.PM25.MC.T3.ZS,Environment,15396.875373281538
1926,lgbmr,2010,wdi-EN.ATM.PM25.MC.T3.ZS,Public Sector,42.81032645702362
1927,lgbmr,2010,wdi-EN.ATM.PM25.MC.T3.ZS,Social Protection & Labor,29.732311551459134
1928,lgbmr,2010,wdi2-NY.GNP.MKTP.KD.ZG,Economic Policy & Debt,81.63440400082618
1929,lgbmr,2010,wdi2-NY.GNP.MKTP.KD.ZG,Environment,114.52640082268044
1930,lgbmr,2010,wdi2-NY.GNP.MKTP.KD.ZG,Financial Sector,10.0953661641106
1931,lgbmr,2010,wdi2-NY.GNP.MKTP.KD.ZG,Infrastructure,13.575375735055118
1932,lgbmr,2010,wdi2-NY.GNP.PCAP.KD.ZG,Economic Policy & Debt,87.89852577634156
1933,lgbmr,2010,wdi2-NY.GNP.PCAP.KD.ZG,Environment,85.73278904892504
1934,lgbmr,2010,wdi2-NY.GNP.PCAP.KD.ZG,Financial Sector,12.92828295007348
1935,lgbmr,2010,wdi2-NY.GNP.PCAP.KD.ZG,Infrastructure,14.798171740956604
1936,lgbmr,2010,wdi2-NY.GSR.NFCY.CD,Economic Policy & Debt,3.7810884421586256e+20
1937,lgbmr,2010,wdi2-NY.GSR.NFCY.CD,Environment,1.5396561557696922e+21
1938,lgbmr,2010,wdi2-NY.GSR.NFCY.CD,Public Sector,3.609352566362813e+19
1939,lgbmr,2010,wdi2-SH.PRV.SMOK,Economic Policy & Debt,52.466045297682285
1940,lgbmr,2010,wdi2-SH.PRV.SMOK,Environment,1502.224882217124
1941,lgbmr,2010,wdi2-SH.PRV.SMOK.FE,Economic Policy & Debt,158.21269261837006
1942,lgbmr,2010,wdi2-SH.PRV.SMOK.FE,Environment,1235.7761429175737
1943,lgbmr,2010,wdi2-SH.PRV.SMOK.MA,Economic Policy & Debt,104.67785319685936
1944,lgbmr,2010,wdi2-SH.PRV.SMOK.MA,Environment,2498.134005043656
1945,lgbmr,2010,wdi-EG.EGY.PRIM.PP.KD,Economic Policy & Debt,1.115120593458414
1946,lgbmr,2010,wdi-EG.EGY.PRIM.PP.KD,Environment,121.10336058493704
1947,lgbmr,2010,wdi-EG.EGY.PRIM.PP.KD,Health,34.2138251028955
1948,lgbmr,2010,wdi2-PA.NUS.PPPC.RF,Economic Policy & Debt,0.2482486453482124
1949,lgbmr,2010,wdi2-PA.NUS.PPPC.RF,Environment,0.0721221867534041
1950,lgbmr,2010,wdi2-PA.NUS.PPPC.RF,Financial Sector,0.2901957030990161
1951,lgbmr,2010,wdi2-PA.NUS.PPPC.RF,Public Sector,0.0327950177743332
1952,lgbmr,2010,wdi2-SE.PRM.GINT.ZS,Economic Policy & Debt,920.9252972453831
1953,lgbmr,2010,wdi2-SE.PRM.GINT.ZS,Environment,730.0792782083154
1954,lgbmr,2010,wdi2-SE.PRM.GINT.ZS,Infrastructure,871.7812801301479
1955,lgbmr,2010,mvi-wdi2-ST.INT.RCPT.XP.ZS,Economic Policy & Debt,3944.425023637712
1956,lgbmr,2010,mvi-wdi2-ST.INT.RCPT.XP.ZS,Environment,1394.265298370272
1957,lgbmr,2010,ndgain-id_ecos_02-raw,Economic Policy & Debt,3.514534659769197
1958,lgbmr,2010,ndgain-id_ecos_02-raw,Indicators,19.78847483783602
1959,lgbmr,2010,ndgain-id_ecos_02-score,Economic Policy & Debt,4.373919094291523e-05
1960,lgbmr,2010,ndgain-id_ecos_02-score,Indicators,0.9476938481655832
1961,lgbmr,2010,ndgain-id_ecos_06-raw,Economic Policy & Debt,0.0003463419853417
1962,lgbmr,2010,ndgain-id_ecos_06-raw,Indicators,0.4278855851371439
1963,lgbmr,2010,ndgain-id_ecos_06-score,Economic Policy & Debt,0.0003995378278478
1964,lgbmr,2010,ndgain-id_ecos_06-score,Indicators,0.4278830824938637
1965,lgbmr,2010,ndgain-id_food_04-raw,Economic Policy & Debt,1.5779662746936085
1966,lgbmr,2010,ndgain-id_food_04-raw,Indicators,5794.828549682861
1967,lgbmr,2010,ndgain-id_food_04-score,Economic Policy & Debt,0.0001832754668953
1968,lgbmr,2010,ndgain-id_food_04-score,Indicators,0.6730507104903012
1969,lgbmr,2010,ndgain-id_habi_01-raw,Economic Policy & Debt,12.428067799657583
1970,lgbmr,2010,ndgain-id_habi_01-raw,Indicators,10634.395101119764
1971,lgbmr,2010,ndgain-id_habi_01-score,Economic Policy & Debt,0.0002265184674286
1972,lgbmr,2010,ndgain-id_habi_01-score,Indicators,0.2576993630666635
1973,lgbmr,2010,ndgain-id_habi_02-raw,Economic Policy & Debt,0.0514025428614711
1974,lgbmr,2010,ndgain-id_habi_02-raw,Indicators,0.0016012865343782
1975,lgbmr,2010,ndgain-id_habi_02-score,Economic Policy & Debt,0.4442522032088489
1976,lgbmr,2010,ndgain-id_habi_02-score,Indicators,0.015022124355994
1977,lgbmr,2010,ndgain-id_habi_03-raw,Economic Policy & Debt,2.5205035666003823
1978,lgbmr,2010,ndgain-id_habi_03-raw,Indicators,5793.774313589791
1979,lgbmr,2010,ndgain-id_habi_03-score,Economic Policy & Debt,0.0002927481074834
1980,lgbmr,2010,ndgain-id_habi_03-score,Indicators,0.6729282620627828
1981,lgbmr,2010,ndgain-id_heal_01-raw,Economic Policy & Debt,0.0028937488983729
1982,lgbmr,2010,ndgain-id_heal_01-raw,Indicators,0.0083641322629546
1983,lgbmr,2010,ndgain-id_heal_01-score,Economic Policy & Debt,0.1062899974131141
1984,lgbmr,2010,ndgain-id_heal_01-score,Indicators,0.307221963408665
1985,lgbmr,2010,ndgain-id_heal_02-raw,Economic Policy & Debt,17.277841666247696
1986,lgbmr,2010,ndgain-id_heal_02-raw,Indicators,226.38402514845305
1987,lgbmr,2010,ndgain-id_heal_02-score,Economic Policy & Debt,0.0105073299066589
1988,lgbmr,2010,ndgain-id_heal_02-score,Indicators,0.1062513637430839
1989,lgbmr,2010,ndgain-id_infr_05-score,Economic Policy & Debt,0.1379425908307681
1990,lgbmr,2010,ndgain-id_infr_05-score,Indicators,0.7263345992955195
1991,lgbmr,2010,ndgain-id_soci_02-raw,Economic Policy & Debt,0.0240334501354482
1992,lgbmr,2010,ndgain-id_soci_02-raw,Indicators,0.1352380812863884
1993,lgbmr,2010,ndgain-id_soci_02-score,Economic Policy & Debt,0.0240334501354482
1994,lgbmr,2010,ndgain-id_soci_02-score,Indicators,0.1352380812863884
1995,lgbmr,2010,ndgain-nd-readiness,Economic Policy & Debt,0.0224215887719765
1996,lgbmr,2010,ndgain-nd-readiness,Indicators,0.152364500193471
1997,lgbmr,2010,ndgain-nd-vulnerability-exposure,Economic Policy & Debt,0.0105633392178168
1998,lgbmr,2010,ndgain-nd-vulnerability-exposure,Indicators,0.0651489237018377
1999,lgbmr,2010,wdi2-ST.INT.RCPT.XP.ZS,Economic Policy & Debt,5472.695695673974
2000,lgbmr,2010,wdi2-ST.INT.RCPT.XP.ZS,Environment,12.266166893394256
2001,lgbmr,2010,wdi2-ST.INT.RCPT.XP.ZS,Financial,11.000803228802395
2002,lgbmr,2010,ndgain-id_heal_05-score,Economic Policy & Debt,0.0688122558276518
2003,lgbmr,2010,ndgain-id_heal_05-score,Indicators,0.7745424875220124
2004,lgbmr,2010,wdi2-MS.MIL.XPND.ZS,Economic Policy & Debt,113.29063118807971
2005,lgbmr,2010,wdi2-MS.MIL.XPND.ZS,Environment,286.6821273015812
2006,lgbmr,2010,wdi2-SE.PRM.GINT.FE.ZS,Economic Policy & Debt,889.8857700377703
2007,lgbmr,2010,wdi2-SE.PRM.GINT.FE.ZS,Environment,796.9634556248784
2008,lgbmr,2010,wdi2-SE.PRM.GINT.FE.ZS,Infrastructure,874.607697442174
2009,lgbmr,2010,wdi2-SE.PRM.GINT.MA.ZS,Economic Policy & Debt,1286.5096615850923
2010,lgbmr,2010,wdi2-SE.PRM.GINT.MA.ZS,Environment,708.4210495576262
2011,lgbmr,2010,wdi2-SE.PRM.GINT.MA.ZS,Infrastructure,839.6944345254451
2012,lgbmr,2010,wdi2-ST.INT.XPND.MP.ZS,Economic Policy & Debt,113.49475996382536
2013,lgbmr,2010,wdi2-ST.INT.XPND.MP.ZS,Environment,52.9442808162421
2014,lgbmr,2010,key-ndgain-nd-readiness,Blue,0.0
2015,lgbmr,2010,key-ndgain-nd-readiness,Climate,0.0503663886411231
2016,lgbmr,2010,key-ndgain-nd-readiness,Economic Policy & Debt,0.0417354766814241
2017,lgbmr,2010,key-ndgain-nd-readiness,Indicators,0.0762944372336278
2018,lgbmr,2010,key-ndgain-nd-readiness,Profile,0.0079806884205027
2019,lgbmr,2010,ndgain-id_infr_05-raw,Economic Policy & Debt,904.921630203724
2020,lgbmr,2010,ndgain-id_infr_05-raw,Indicators,7049.658868197352
2021,lgbmr,2010,ndgain-nd-vulnerability-health,Economic Policy & Debt,0.027771125685831
2022,lgbmr,2010,ndgain-nd-vulnerability-health,Indicators,0.3196713834422553
2023,lgbmr,2010,wdi-DC.DAC.TOTL.CD,Economic Policy & Debt,9.056532988390708e+20
2024,lgbmr,2010,wdi-DC.DAC.TOTL.CD,Environment,1.336440244425636e+20
2025,lgbmr,2010,wdi-DT.ODA.ALLD.CD,Economic Policy & Debt,1.5479124329048163e+21
2026,lgbmr,2010,wdi-DT.ODA.ALLD.CD,Environment,2.2950363399008708e+20
2027,lgbmr,2010,wdi-DT.ODA.ALLD.KD,Economic Policy & Debt,1.539022766855682e+21
2028,lgbmr,2010,wdi-DT.ODA.ALLD.KD,Environment,2.2943502501106572e+20
2029,lgbmr,2010,wdi-DT.ODA.ODAT.CD,Economic Policy & Debt,1.5479124329048163e+21
2030,lgbmr,2010,wdi-DT.ODA.ODAT.CD,Environment,2.2950363399008708e+20
2031,lgbmr,2010,wdi-DT.ODA.ODAT.KD,Economic Policy & Debt,1.539022766855682e+21
2032,lgbmr,2010,wdi-DT.ODA.ODAT.KD,Environment,2.2943502501106572e+20
2033,lgbmr,2010,wdi-DT.ODA.ODAT.PC.ZS,Economic Policy & Debt,1185611.0583666814
2034,lgbmr,2010,wdi-DT.ODA.ODAT.PC.ZS,Environment,670630.9735173251
2035,lgbmr,2010,wdi-FP.CPI.TOTL,Economic Policy & Debt,3.029221061223824e-28
2036,lgbmr,2010,wdi-FP.CPI.TOTL,Environment,4.291396869527725e-28
2037,lgbmr,2010,wdi-FP.CPI.TOTL,Health,5.048709793414476e-29
2038,lgbmr,2010,wdi-FP.CPI.TOTL,Public Sector,2.0194871854281646e-27
2039,lgbmr,2010,wdi2-NE.GDI.FTOT.KD.ZG,Economic Policy & Debt,1761.7675736173987
2040,lgbmr,2010,wdi2-NE.GDI.FTOT.KD.ZG,Environment,2362.45243768394
2041,lgbmr,2010,wdi2-NV.IND.TOTL.CN,Economic Policy & Debt,1.4168838772953397e+29
2042,lgbmr,2010,wdi2-NV.IND.TOTL.CN,Environment,1.7071163425200391e+28
2043,lgbmr,2010,wdi2-NV.IND.TOTL.CN,Health,7.952878052641411e+28
2044,lgbmr,2010,wdi2-NV.IND.TOTL.CN,Public Sector,4.68634552239776e+27
2045,lgbmr,2010,wdi2-NY.GNP.MKTP.PP.KD,Economic Policy & Debt,4.755705086792321e+26
2046,lgbmr,2010,wdi2-NY.GNP.MKTP.PP.KD,Environment,2.941634932989881e+26
2047,lgbmr,2010,wdi2-NY.GNP.MKTP.PP.KD,Infrastructure,8.687721237576529e+24
2048,lgbmr,2010,wdi2-NY.GNP.MKTP.PP.KD,Private Sector & Trade,5.395095090868021e+25
2049,lgbmr,2010,wdi2-NY.GNP.PCAP.PP.KD,Economic Policy & Debt,601022761.8554688
2050,lgbmr,2010,wdi2-NY.GNP.PCAP.PP.KD,Environment,1502772692.132782
2051,lgbmr,2010,wdi2-NY.GNP.PCAP.PP.KD,Infrastructure,92816626.5666504
2052,lgbmr,2010,wdi2-NY.GNP.PCAP.PP.KD,Private Sector & Trade,116333036.8737793
2053,lgbmr,2010,wdi2-SE.ENR.SECO.FM.ZS,Economic Policy & Debt,0.0167250449471794
2054,lgbmr,2010,wdi2-SE.ENR.SECO.FM.ZS,Environment,0.0786735150973072
2055,lgbmr,2010,wdi2-SE.ENR.SECO.FM.ZS,Infrastructure,0.0245029838741857
2056,lgbmr,2010,wdi2-SE.SEC.ENRR,Economic Policy & Debt,94.7473964691162
2057,lgbmr,2010,wdi2-SE.SEC.ENRR,Environment,4735.004940634593
2058,lgbmr,2010,wdi2-SE.SEC.ENRR,Infrastructure,491.8034015670419
2059,lgbmr,2010,wdi2-SE.SEC.ENRR.FE,Economic Policy & Debt,81.37895714491606
2060,lgbmr,2010,wdi2-SE.SEC.ENRR.FE,Environment,5409.805894576013
2061,lgbmr,2010,wdi2-SE.SEC.ENRR.FE,Infrastructure,586.3503870815039
2062,lgbmr,2010,wdi2-SE.SEC.ENRR.MA,Economic Policy & Debt,98.56538050621748
2063,lgbmr,2010,wdi2-SE.SEC.ENRR.MA,Environment,4246.895834118128
2064,lgbmr,2010,wdi2-SE.SEC.ENRR.MA,Infrastructure,419.656190931797
2065,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Blue,162.25323545187712
2066,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Climate,1682.5868835151196
2067,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Economic Policy & Debt,4835.0825891532
2068,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Environment,123.84909927845
2069,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Finance,7812.547724489123
2070,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Financial,4401.06320368126
2071,lgbmr,2010,key-mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Profile,1002.349821124226
2072,lgbmr,2010,key-wdi-EN.ATM.CO2E.KT,Climate,74279920382.0
2073,lgbmr,2010,key-wdi-EN.ATM.CO2E.KT,Economic Policy & Debt,156613987106.0
2074,lgbmr,2010,key-wdi-EN.ATM.CO2E.KT,Environment,1523289260680.8008
2075,lgbmr,2010,key-wdi-EN.ATM.CO2E.KT,Profile,125870987588.0
2076,lgbmr,2010,ndgain-id_food_01-raw,Economic Policy & Debt,13.674886278309714
2077,lgbmr,2010,ndgain-id_food_01-raw,Indicators,130.09381688791245
2078,lgbmr,2010,ndgain-id_food_01-score,Economic Policy & Debt,4.775824383074223e-05
2079,lgbmr,2010,ndgain-id_food_01-score,Indicators,0.6893116042261909
2080,lgbmr,2010,ndgain-id_heal_03-score,Economic Policy & Debt,0.2368664545938372
2081,lgbmr,2010,ndgain-id_heal_03-score,Indicators,1.288450361447758
2082,lgbmr,2010,ndgain-nd-vulnerability-food,Economic Policy & Debt,0.0059718739030358
2083,lgbmr,2010,ndgain-nd-vulnerability-food,Indicators,0.1751948687110598
2084,lgbmr,2010,wdi-BX.PEF.TOTL.CD.WD,Economic Policy & Debt,4.517372163530138e+22
2085,lgbmr,2010,wdi-BX.PEF.TOTL.CD.WD,Environment,1.3297991436091693e+22
2086,lgbmr,2010,wdi-BX.PEF.TOTL.CD.WD,Financial,2.644784037955956e+21
2087,lgbmr,2010,wdi-DC.DAC.CECL.CD,Economic Policy & Debt,1.739110859105842e+19
2088,lgbmr,2010,wdi-DC.DAC.CECL.CD,Environment,1.658051646487724e+18
2089,lgbmr,2010,wdi-DC.DAC.JPNL.CD,Economic Policy & Debt,5.338368537628508e+18
2090,lgbmr,2010,wdi-DC.DAC.JPNL.CD,Environment,8.244197522781962e+17
2091,lgbmr,2010,wdi2-NE.CON.PRVT.PP.KD,Economic Policy & Debt,8.456681548165383e+25
2092,lgbmr,2010,wdi2-NE.CON.PRVT.PP.KD,Environment,5.070291649660451e+25
2093,lgbmr,2010,wdi2-NE.CON.PRVT.PP.KD,Infrastructure,1.03447711168397e+26
2094,lgbmr,2010,wdi2-NV.AGR.TOTL.CN,Economic Policy & Debt,9.30968799863508e+27
2095,lgbmr,2010,wdi2-NV.AGR.TOTL.CN,Environment,1.9937742525031048e+27
2096,lgbmr,2010,wdi2-NV.AGR.TOTL.CN,Health,4.944904020572215e+27
2097,lgbmr,2010,wdi2-NV.AGR.TOTL.CN,Public Sector,2.6271547363398194e+26
2098,lgbmr,2010,wdi2-SG.LAW.INDX,Economic Policy & Debt,199.49333813786507
2099,lgbmr,2010,wdi2-SG.LAW.INDX,Environment,812.8689838796854
2100,lgbmr,2010,wdi2-SG.LAW.INDX,Health,544.9951860457659
2101,lgbmr,2010,wdi2-SG.LAW.INDX,Private Sector & Trade,71.24559515714645
2102,lgbmr,2010,wdi2-SG.LAW.INDX,Public Sector,1003.179600596428
2103,lgbmr,2010,ndgain-id_gove_01-raw,Economic Policy & Debt,0.0013166118205845
2104,lgbmr,2010,ndgain-id_gove_01-raw,Indicators,8.931392473768483
2105,lgbmr,2010,ndgain-id_gove_01-score,Economic Policy & Debt,8.509314000093582e-06
2106,lgbmr,2010,ndgain-id_gove_01-score,Indicators,0.2640623820452035
2107,lgbmr,2010,ndgain-id_gove_04-raw,Economic Policy & Debt,8.36227921736463
2108,lgbmr,2010,ndgain-id_gove_04-raw,Indicators,0.1510898770775384
2109,lgbmr,2010,ndgain-id_gove_04-score,Economic Policy & Debt,0.3214388001073871
2110,lgbmr,2010,ndgain-id_gove_04-score,Indicators,0.0051780561319958
2111,lgbmr,2010,ndgain-id_heal_03-raw,Economic Policy & Debt,336.8683693110943
2112,lgbmr,2010,ndgain-id_heal_03-raw,Indicators,2653.2743596956134
2113,lgbmr,2010,ndgain-nd-readiness-governance,Economic Policy & Debt,0.2412876287314702
2114,lgbmr,2010,ndgain-nd-readiness-governance,Indicators,0.0340706238380903
2115,lgbmr,2010,wdi-EG.IMP.CONS.ZS,Economic Policy & Debt,6683.951227664948
2116,lgbmr,2010,wdi-EG.IMP.CONS.ZS,Environment,108323.8644143343
2117,lgbmr,2010,wdi-EN.CO2.BLDG.ZS,Economic Policy & Debt,36.565860907547176
2118,lgbmr,2010,wdi-EN.CO2.BLDG.ZS,Environment,286.98154925950803
2119,lgbmr,2010,wdi-EN.CO2.ETOT.ZS,Economic Policy & Debt,83.88799940049648
2120,lgbmr,2010,wdi-EN.CO2.ETOT.ZS,Environment,3380.2756433971226
2121,lgbmr,2010,wdi-EN.CO2.MANF.ZS,Economic Policy & Debt,114.6237619696185
2122,lgbmr,2010,wdi-EN.CO2.MANF.ZS,Environment,690.9750888291746
2123,lgbmr,2010,wdi-EN.CO2.OTHX.ZS,Economic Policy & Debt,27.15153329540044
2124,lgbmr,2010,wdi-EN.CO2.OTHX.ZS,Environment,389.1584365484305
2125,lgbmr,2010,wdi-EN.CO2.TRAN.ZS,Economic Policy & Debt,251.7405836749822
2126,lgbmr,2010,wdi-EN.CO2.TRAN.ZS,Environment,2092.246492555365
2127,lgbmr,2010,wdi2-NV.SRV.TOTL.CN,Economic Policy & Debt,2.4155020946670796e+29
2128,lgbmr,2010,wdi2-NV.SRV.TOTL.CN,Environment,1.5820707041599824e+28
2129,lgbmr,2010,wdi2-NV.SRV.TOTL.CN,Health,9.540341610635188e+27
2130,lgbmr,2010,wdi2-NV.SRV.TOTL.CN,Public Sector,1.920186864166116e+27
2131,lgbmr,2010,wdi2-NY.ADJ.SVNX.GN.ZS,Economic Policy & Debt,56.34830751270056
2132,lgbmr,2010,wdi2-NY.ADJ.SVNX.GN.ZS,Environment,1158.8822133913636
2133,lgbmr,2010,wdi2-NY.ADJ.SVNX.GN.ZS,Financial,7.383608996868133
2134,lgbmr,2010,wdi2-PA.NUS.PRVT.PP,Economic Policy & Debt,231422.1884508133
2135,lgbmr,2010,wdi2-PA.NUS.PRVT.PP,Environment,1273154.0214476583
2136,lgbmr,2010,wdi2-PA.NUS.PRVT.PP,Financial Sector,251123.26020812988
2137,lgbmr,2010,wdi2-PA.NUS.PRVT.PP,Health,170100.47700542212
2138,lgbmr,2010,wdi2-PA.NUS.PRVT.PP,Public Sector,81993.36316919327
2139,lgbmr,2010,wdi2-SE.PRM.REPT.ZS,Economic Policy & Debt,142.01339455880225
2140,lgbmr,2010,wdi2-SE.PRM.REPT.ZS,Environment,75.84006898896769
2141,lgbmr,2010,wdi2-SE.PRM.REPT.ZS,Infrastructure,64.98856191895902
2142,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Climate,0.97087287659906
2143,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Economic Policy & Debt,389.24834851816286
2144,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Environment,6.753430510575527
2145,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Finance,3.756935087603779
2146,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Financial,0.0
2147,lgbmr,2010,key-mvi-wdi-BX.TRF.PWKR.DT.GD.ZS,Profile,4.086788098159104
2148,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Climate,0.97087287659906
2149,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Economic Policy & Debt,389.24834851816286
2150,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Environment,6.753430510575527
2151,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Finance,3.756935087603779
2152,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Financial,0.0
2153,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,MVI,0.0
2154,lgbmr,2010,key-wdi-BX.TRF.PWKR.DT.GD.ZS,Profile,4.086788098159104
2155,lgbmr,2010,ndgain-id_food_02-raw,Economic Policy & Debt,0.0004693065907304
2156,lgbmr,2010,ndgain-id_food_02-raw,Indicators,1.0364881722182415
2157,lgbmr,2010,ndgain-id_food_02-score,Economic Policy & Debt,0.0001236783675153
2158,lgbmr,2010,ndgain-id_food_02-score,Indicators,0.2595682569216109
2159,lgbmr,2010,wdi-DT.ODA.ODAT.GN.ZS,Economic Policy & Debt,209.97945307847112
2160,lgbmr,2010,wdi-DT.ODA.ODAT.GN.ZS,Environment,832.6104878955521
2161,lgbmr,2010,wdi-EG.ELC.RNWX.KH,Economic Policy & Debt,3.338103080469672e+22
2162,lgbmr,2010,wdi-EG.ELC.RNWX.KH,Environment,2.6036541932796604e+22
2163,lgbmr,2010,wdi-EG.USE.COMM.CL.ZS,Economic Policy & Debt,18.974909774260595
2164,lgbmr,2010,wdi-EG.USE.COMM.CL.ZS,Environment,567.113426995289
2165,lgbmr,2010,wdi-EG.USE.CRNW.ZS,Economic Policy & Debt,16.170552406460047
2166,lgbmr,2010,wdi-EG.USE.CRNW.ZS,Environment,4377.339908481168
2167,lgbmr,2010,wdi2-NE.EXP.GNFS.CN,Economic Policy & Debt,8.49994970934412e+28
2168,lgbmr,2010,wdi2-NE.EXP.GNFS.CN,Environment,3.576224247315764e+28
2169,lgbmr,2010,wdi2-NE.EXP.GNFS.CN,Public Sector,1.996642490411716e+27
2170,lgbmr,2010,wdi2-NE.IMP.GNFS.CN,Economic Policy & Debt,7.163548870519513e+28
2171,lgbmr,2010,wdi2-NE.IMP.GNFS.CN,Environment,3.3383913889937026e+28
2172,lgbmr,2010,wdi2-NE.IMP.GNFS.CN,Public Sector,1.476962750742023e+27
2173,lgbmr,2010,wdi2-NE.RSB.GNFS.CN,Economic Policy & Debt,1.5049037076522202e+27
2174,lgbmr,2010,wdi2-NE.RSB.GNFS.CN,Environment,1.2096800755559368e+26
2175,lgbmr,2010,wdi2-NE.RSB.GNFS.CN,Public Sector,7.818583834436212e+25
2176,lgbmr,2010,wdi2-NY.TRF.NCTR.CN,Economic Policy & Debt,1.7540703254391963e+26
2177,lgbmr,2010,wdi2-NY.TRF.NCTR.CN,Environment,9.23637189436459e+25
2178,lgbmr,2010,wdi2-NY.TRF.NCTR.CN,Public Sector,7.61987418663161e+25
2179,lgbmr,2010,wdi2-SE.PRM.TCHR,Economic Policy & Debt,14630387504504.0
2180,lgbmr,2010,wdi2-SE.PRM.TCHR,Environment,44593539714250.0
2181,lgbmr,2010,wdi2-SE.PRM.TCHR,Infrastructure,54027351545148.0
2182,lgbmr,2010,ndgain-id_gove_02-raw,Economic Policy & Debt,8.90291562566199
2183,lgbmr,2010,ndgain-id_gove_02-raw,Indicators,0.1272393413819372
2184,lgbmr,2010,ndgain-id_gove_02-score,Economic Policy & Debt,0.4630364491288397
2185,lgbmr,2010,ndgain-id_gove_02-score,Indicators,0.0126276714835658
2186,lgbmr,2010,ndgain-id_gove_03-raw,Economic Policy & Debt,5.404669861483853
2187,lgbmr,2010,ndgain-id_gove_03-raw,Indicators,2.7490782069799025
2188,lgbmr,2010,ndgain-id_gove_03-score,Economic Policy & Debt,0.2041698897446622
2189,lgbmr,2010,ndgain-id_gove_03-score,Indicators,0.1038507440644025
2190,lgbmr,2010,ndgain-nd-readiness-social,Economic Policy & Debt,0.0292931894655339
2191,lgbmr,2010,ndgain-nd-readiness-social,Indicators,0.1767553279269123
2192,lgbmr,2010,wdi-BN.CAB.XOKA.CD,Economic Policy & Debt,6.686893365775284e+21
2193,lgbmr,2010,wdi-BN.CAB.XOKA.CD,Environment,1.826129903768505e+20
2194,lgbmr,2010,wdi-BN.GSR.FCTY.CD,Economic Policy & Debt,7.849221283112561e+20
